02-22-2023 20:47:36 RAM 4990/14907MB (lfb 676x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2265,1%@2264,0%@2265,0%@2265,0%@2263,0%@2265,93%@2265,0%@2264] EMC_FREQ 1%@2133 GR3D_FREQ 8%@114 VIC_FREQ 115 APE 150 AUX@46C CPU@48.5C thermal@46.7C Tboard@44C AO@44.5C GPU@46.5C Tdiode@47.25C PMIC@50C GPU 307mW/307mW CPU 2304mW/2304mW SOC 2763mW/2763mW CV 0mW/0mW VDDRQ 307mW/307mW SYS5V 3024mW/3024mW
02-22-2023 20:48:24 RAM 11383/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [6%@2265,0%@2265,0%@2265,2%@2264,99%@2265,0%@2265,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 25%@828 VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@48.7C Tboard@45C AO@46.5C GPU@49C Tdiode@49.25C PMIC@50C GPU 1534mW/1492mW CPU 2610mW/2363mW SOC 3069mW/3043mW CV 0mW/0mW VDDRQ 613mW/635mW SYS5V 3144mW/3150mW
02-22-2023 20:48:25 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2266,0%@2265,1%@2263,97%@2265,3%@2265,0%@2264,0%@2265] EMC_FREQ 5%@2133 GR3D_FREQ 1%@828 VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.2C Tboard@45C AO@46.5C GPU@49.5C Tdiode@49.25C PMIC@50C GPU 1381mW/1490mW CPU 2303mW/2362mW SOC 2915mW/3040mW CV 0mW/0mW VDDRQ 613mW/635mW SYS5V 3104mW/3150mW
02-22-2023 20:48:26 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2265,0%@2264,0%@2263,0%@2265,1%@2266,99%@2265,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 22%@905 VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@49.15C Tboard@45C AO@46.5C GPU@49.5C Tdiode@49.25C PMIC@50C GPU 1995mW/1500mW CPU 2302mW/2360mW SOC 3069mW/3041mW CV 0mW/0mW VDDRQ 613mW/634mW SYS5V 3185mW/3150mW
02-22-2023 20:48:27 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2264,0%@2269,1%@2267,0%@2263,99%@2265,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 27%@905 VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@49C Tboard@45C AO@47C GPU@49.5C Tdiode@49.25C PMIC@50C GPU 1995mW/1510mW CPU 2302mW/2359mW SOC 3069mW/3041mW CV 0mW/0mW VDDRQ 613mW/634mW SYS5V 3144mW/3150mW
02-22-2023 20:48:28 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [6%@2265,0%@2270,1%@2253,1%@2265,0%@2264,100%@2265,12%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 35%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49C Tboard@45C AO@46.5C GPU@50C Tdiode@49.5C PMIC@50C GPU 2148mW/1522mW CPU 2455mW/2361mW SOC 3069mW/3042mW CV 0mW/0mW VDDRQ 613mW/633mW SYS5V 3185mW/3151mW
02-22-2023 20:48:29 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [3%@2266,0%@2265,2%@2263,0%@2261,0%@2265,100%@2265,1%@2265,5%@2264] EMC_FREQ 6%@2133 GR3D_FREQ 26%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.2C Tboard@45C AO@46.5C GPU@49.5C Tdiode@49.5C PMIC@50C GPU 1995mW/1531mW CPU 2455mW/2363mW SOC 3069mW/3042mW CV 0mW/0mW VDDRQ 613mW/633mW SYS5V 3185mW/3151mW
02-22-2023 20:48:30 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2265,0%@2265,0%@2265,0%@2265,98%@2264,0%@2261,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 22%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.2C Tboard@45C AO@46.5C GPU@49.5C Tdiode@49.5C PMIC@50C GPU 1841mW/1537mW CPU 2302mW/2362mW SOC 3069mW/3043mW CV 0mW/0mW VDDRQ 613mW/633mW SYS5V 3144mW/3151mW
02-22-2023 20:48:31 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2267,1%@2266,0%@2264,0%@2265,0%@2265,99%@2264,0%@2265,0%@2264] EMC_FREQ 7%@2133 GR3D_FREQ 29%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.35C Tboard@45C AO@47C GPU@49.5C Tdiode@49.5C PMIC@50C GPU 1995mW/1545mW CPU 2302mW/2361mW SOC 3069mW/3043mW CV 0mW/0mW VDDRQ 767mW/635mW SYS5V 3185mW/3152mW
02-22-2023 20:48:32 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2260,0%@2265,0%@2265,1%@2265,0%@2266,99%@2263,0%@2264,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 23%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.35C Tboard@45C AO@47C GPU@49.5C Tdiode@49.5C PMIC@50C GPU 2148mW/1556mW CPU 2302mW/2359mW SOC 3069mW/3044mW CV 0mW/0mW VDDRQ 613mW/635mW SYS5V 3185mW/3152mW
02-22-2023 20:48:33 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [7%@2265,0%@2265,1%@2261,0%@2265,0%@2264,100%@2260,1%@2265,6%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 25%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.5C Tboard@45C AO@47C GPU@49.5C Tdiode@49.5C PMIC@50C GPU 2148mW/1566mW CPU 2455mW/2361mW SOC 3069mW/3044mW CV 0mW/0mW VDDRQ 767mW/637mW SYS5V 3185mW/3153mW
02-22-2023 20:48:34 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [2%@2265,0%@2265,1%@2266,2%@2271,0%@2264,99%@2264,1%@2261,5%@2271] EMC_FREQ 7%@2133 GR3D_FREQ 23%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.35C Tboard@45C AO@47C GPU@49.5C Tdiode@49.5C PMIC@50C GPU 1841mW/1571mW CPU 2455mW/2363mW SOC 3069mW/3045mW CV 0mW/0mW VDDRQ 613mW/636mW SYS5V 3144mW/3153mW
02-22-2023 20:48:35 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2265,0%@2265,2%@2264,0%@2265,100%@2265,0%@2262,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 0%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.5C Tboard@45C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1688mW/1573mW CPU 2303mW/2362mW SOC 3069mW/3045mW CV 0mW/0mW VDDRQ 613mW/636mW SYS5V 3144mW/3153mW
02-22-2023 20:48:36 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,1%@2265,0%@2265,0%@2265,0%@2265,99%@2264,0%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 20%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.2C Tboard@45C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1841mW/1577mW CPU 2303mW/2361mW SOC 2915mW/3043mW CV 0mW/0mW VDDRQ 613mW/636mW SYS5V 3144mW/3153mW
02-22-2023 20:48:37 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2257,3%@2256,0%@2265,0%@2264,99%@2265,0%@2265,0%@2266] EMC_FREQ 6%@2133 GR3D_FREQ 28%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.65C Tboard@45C AO@47C GPU@50C Tdiode@49.75C PMIC@50C GPU 2302mW/1589mW CPU 2302mW/2360mW SOC 3069mW/3043mW CV 0mW/0mW VDDRQ 613mW/635mW SYS5V 3185mW/3153mW
02-22-2023 20:48:38 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [3%@2263,0%@2265,2%@2265,2%@2265,2%@2265,99%@2266,8%@2265,0%@2266] EMC_FREQ 7%@2133 GR3D_FREQ 0%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.35C Tboard@45C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1841mW/1593mW CPU 2455mW/2361mW SOC 3069mW/3044mW CV 0mW/0mW VDDRQ 613mW/635mW SYS5V 3144mW/3153mW
02-22-2023 20:48:39 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [2%@2265,6%@2264,0%@2262,2%@2265,0%@2265,98%@2265,1%@2265,0%@2264] EMC_FREQ 7%@2133 GR3D_FREQ 0%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.35C Tboard@45C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1995mW/1600mW CPU 2455mW/2363mW SOC 3069mW/3044mW CV 0mW/0mW VDDRQ 613mW/635mW SYS5V 3185mW/3153mW
02-22-2023 20:48:40 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2266,0%@2265,0%@2265,0%@2265,0%@2265,98%@2265,0%@2266,0%@2266] EMC_FREQ 8%@2133 GR3D_FREQ 31%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.5C Tboard@45C AO@47C GPU@50C Tdiode@49.75C PMIC@50C GPU 2455mW/1613mW CPU 2302mW/2362mW SOC 3222mW/3047mW CV 0mW/0mW VDDRQ 767mW/637mW SYS5V 3225mW/3154mW
02-22-2023 20:48:41 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2263,0%@2267,0%@2265,0%@2265,96%@2267,0%@2265,0%@2265] EMC_FREQ 9%@2133 GR3D_FREQ 24%@905 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.5C Tboard@45C AO@47C GPU@50C Tdiode@49.75C PMIC@50C GPU 2302mW/1624mW CPU 2302mW/2361mW SOC 3221mW/3050mW CV 0mW/0mW VDDRQ 767mW/639mW SYS5V 3225mW/3156mW
02-22-2023 20:48:42 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2268,0%@2265,1%@2265,3%@2265,0%@2265,100%@2256,0%@2264,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 0%@828 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.5C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1688mW/1625mW CPU 2303mW/2360mW SOC 3069mW/3050mW CV 0mW/0mW VDDRQ 613mW/638mW SYS5V 3144mW/3155mW
02-22-2023 20:48:43 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [3%@2265,0%@2264,1%@2264,0%@2266,9%@2265,100%@2265,0%@2264,3%@2266] EMC_FREQ 7%@2133 GR3D_FREQ 53%@828 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.35C Tboard@46C AO@47C GPU@50C Tdiode@49.75C PMIC@50C GPU 1841mW/1628mW CPU 2455mW/2361mW SOC 3069mW/3050mW CV 0mW/0mW VDDRQ 613mW/638mW SYS5V 3144mW/3155mW
02-22-2023 20:48:44 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2265,2%@2264,0%@2265,2%@2263,0%@2265,100%@2264,0%@2265,5%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 28%@828 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.65C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1841mW/1631mW CPU 2455mW/2363mW SOC 3069mW/3050mW CV 0mW/0mW VDDRQ 613mW/637mW SYS5V 3144mW/3155mW
02-22-2023 20:48:45 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2264,0%@2265,0%@2265,0%@2266,1%@2269,99%@2262,1%@2265,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 26%@828 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.35C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1841mW/1634mW CPU 2303mW/2362mW SOC 3069mW/3051mW CV 0mW/0mW VDDRQ 613mW/637mW SYS5V 3144mW/3155mW
02-22-2023 20:48:46 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2260,0%@2265,0%@2265,0%@2264,89%@2265,7%@2265,0%@2265,0%@2266] EMC_FREQ 7%@2133 GR3D_FREQ 36%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.7C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1688mW/1635mW CPU 2303mW/2361mW SOC 3069mW/3051mW CV 0mW/0mW VDDRQ 767mW/639mW SYS5V 3185mW/3155mW
02-22-2023 20:48:47 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2265,0%@2265,0%@2266,0%@2268,8%@2267,90%@2266,0%@2264,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 31%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.35C Tboard@46C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 1534mW/1633mW CPU 2303mW/2360mW SOC 3069mW/3051mW CV 0mW/0mW VDDRQ 613mW/639mW SYS5V 3185mW/3156mW
02-22-2023 20:48:48 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [9%@2263,0%@2265,1%@2265,2%@2265,5%@2264,99%@2265,0%@2265,1%@2264] EMC_FREQ 6%@2133 GR3D_FREQ 30%@624 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.35C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1227mW/1628mW CPU 2610mW/2364mW SOC 3069mW/3051mW CV 0mW/0mW VDDRQ 613mW/638mW SYS5V 3144mW/3156mW
02-22-2023 20:48:49 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [2%@2264,6%@2265,0%@2265,2%@2266,0%@2264,97%@2265,0%@2265,1%@2257] EMC_FREQ 6%@2133 GR3D_FREQ 33%@624 VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.7C Tboard@46C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 1534mW/1626mW CPU 2455mW/2365mW SOC 3069mW/3052mW CV 0mW/0mW VDDRQ 613mW/638mW SYS5V 3185mW/3156mW
02-22-2023 20:48:50 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2266,1%@2269,0%@2264,0%@2265,95%@2264,1%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 41%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.7C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1534mW/1625mW CPU 2302mW/2364mW SOC 3222mW/3054mW CV 0mW/0mW VDDRQ 767mW/640mW SYS5V 3225mW/3157mW
02-22-2023 20:48:51 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2263,0%@2264,0%@2265,1%@2265,94%@2265,0%@2264,0%@2265] EMC_FREQ 8%@2133 GR3D_FREQ 42%@624 VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.35C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1534mW/1624mW CPU 2303mW/2363mW SOC 3222mW/3056mW CV 0mW/0mW VDDRQ 767mW/641mW SYS5V 3225mW/3158mW
02-22-2023 20:48:52 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2267,0%@2269,0%@2265,0%@2265,96%@2265,0%@2265,0%@2265] EMC_FREQ 8%@2133 GR3D_FREQ 32%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.55C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1534mW/1623mW CPU 2303mW/2362mW SOC 3069mW/3056mW CV 0mW/0mW VDDRQ 767mW/643mW SYS5V 3185mW/3158mW
02-22-2023 20:48:53 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [8%@2265,0%@2265,0%@2264,1%@2265,8%@2265,99%@2264,3%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 30%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.7C Tboard@46C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 1381mW/1620mW CPU 2456mW/2364mW SOC 3069mW/3056mW CV 0mW/0mW VDDRQ 613mW/643mW SYS5V 3144mW/3158mW
02-22-2023 20:48:54 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [9%@2265,0%@2265,0%@2265,0%@2258,0%@2265,96%@2265,0%@2265,1%@2266] EMC_FREQ 7%@2133 GR3D_FREQ 40%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.7C Tboard@46C AO@47.5C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1534mW/1618mW CPU 2303mW/2363mW SOC 3222mW/3059mW CV 0mW/0mW VDDRQ 767mW/644mW SYS5V 3185mW/3158mW
02-22-2023 20:48:55 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2265,0%@2266,2%@2269,4%@2267,90%@2265,0%@2265,1%@2260] EMC_FREQ 8%@2133 GR3D_FREQ 39%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.7C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1534mW/1617mW CPU 2303mW/2362mW SOC 3222mW/3061mW CV 0mW/0mW VDDRQ 767mW/646mW SYS5V 3185mW/3159mW
02-22-2023 20:48:56 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2265,0%@2266,0%@2265,94%@2264,0%@2265,0%@2265,0%@2265] EMC_FREQ 8%@2133 GR3D_FREQ 41%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.7C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1534mW/1616mW CPU 2302mW/2361mW SOC 3222mW/3063mW CV 0mW/0mW VDDRQ 767mW/647mW SYS5V 3225mW/3159mW
02-22-2023 20:48:57 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [0%@2265,0%@2265,1%@2265,2%@2265,99%@2265,1%@2258,11%@2265,4%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 61%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.7C Tboard@46C AO@47.5C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1227mW/1611mW CPU 2610mW/2364mW SOC 3069mW/3063mW CV 0mW/0mW VDDRQ 613mW/647mW SYS5V 3144mW/3159mW
02-22-2023 20:48:58 RAM 11386/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [47%@2265,0%@2265,1%@2264,0%@2264,50%@2264,9%@2265,0%@2265,3%@2267] EMC_FREQ 7%@2133 GR3D_FREQ 38%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.7C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1534mW/1611mW CPU 2455mW/2366mW SOC 3222mW/3065mW CV 0mW/0mW VDDRQ 767mW/648mW SYS5V 3185mW/3160mW
02-22-2023 20:48:59 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [98%@2258,0%@2265,1%@2265,5%@2265,1%@2265,0%@2265,0%@2262,1%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 34%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1381mW/1608mW CPU 2303mW/2365mW SOC 3069mW/3065mW CV 0mW/0mW VDDRQ 613mW/648mW SYS5V 3144mW/3159mW
02-22-2023 20:49:00 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [96%@2265,0%@2265,0%@2264,0%@2265,0%@2265,0%@2264,1%@2265,2%@2267] EMC_FREQ 6%@2133 GR3D_FREQ 45%@522 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1381mW/1605mW CPU 2303mW/2364mW SOC 3069mW/3065mW CV 0mW/0mW VDDRQ 613mW/647mW SYS5V 3185mW/3160mW
02-22-2023 20:49:01 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [88%@2265,0%@2265,6%@2264,0%@2265,0%@2265,0%@2266,0%@2260,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 40%@522 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1381mW/1602mW CPU 2303mW/2363mW SOC 3222mW/3067mW CV 0mW/0mW VDDRQ 767mW/649mW SYS5V 3225mW/3160mW
02-22-2023 20:49:02 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2265,0%@2255,91%@2265,0%@2265,0%@2266,0%@2265,0%@2265,0%@2264] EMC_FREQ 8%@2133 GR3D_FREQ 45%@522 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1534mW/1602mW CPU 2149mW/2361mW SOC 3222mW/3068mW CV 0mW/0mW VDDRQ 767mW/650mW SYS5V 3225mW/3161mW
02-22-2023 20:49:03 RAM 11388/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [38%@2265,0%@2265,56%@2265,12%@2265,6%@2264,2%@2262,0%@2265,0%@2264] EMC_FREQ 8%@2133 GR3D_FREQ 41%@522 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1534mW/1601mW CPU 2609mW/2364mW SOC 3222mW/3070mW CV 0mW/0mW VDDRQ 767mW/651mW SYS5V 3225mW/3162mW
02-22-2023 20:49:05 RAM 11388/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [95%@2265,1%@2265,0%@2263,2%@2265,0%@2264,0%@2265,2%@2267,0%@2262] EMC_FREQ 7%@2133 GR3D_FREQ 0%@522 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47C GPU@49.5C Tdiode@49.75C PMIC@50C GPU 1227mW/1597mW CPU 2303mW/2363mW SOC 3069mW/3070mW CV 0mW/0mW VDDRQ 613mW/651mW SYS5V 3185mW/3162mW
02-22-2023 20:49:06 RAM 11388/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2266,93%@2265,0%@2263,0%@2259,1%@2265,0%@2261,0%@2264,1%@2265] EMC_FREQ 8%@2133 GR3D_FREQ 52%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50C Tboard@46C AO@47C GPU@50C Tdiode@50C PMIC@50C GPU 1688mW/1598mW CPU 2302mW/2362mW SOC 3222mW/3072mW CV 0mW/0mW VDDRQ 767mW/652mW SYS5V 3225mW/3163mW
02-22-2023 20:49:07 RAM 11388/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2265,99%@2265,0%@2265,0%@2265,0%@2265,0%@2265,1%@2262,0%@2260] EMC_FREQ 7%@2133 GR3D_FREQ 32%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1381mW/1595mW CPU 2303mW/2362mW SOC 3069mW/3072mW CV 0mW/0mW VDDRQ 613mW/652mW SYS5V 3144mW/3163mW
02-22-2023 20:49:08 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2268,97%@2265,0%@2264,0%@2260,0%@2259,0%@2264,0%@2265,0%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 33%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@49.85C Tboard@46C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 1381mW/1593mW CPU 2303mW/2361mW SOC 3069mW/3072mW CV 0mW/0mW VDDRQ 613mW/651mW SYS5V 3144mW/3162mW
02-22-2023 20:49:09 RAM 11388/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2265,99%@2264,14%@2264,1%@2265,4%@2265,1%@2265,5%@2268,4%@2264] EMC_FREQ 6%@2133 GR3D_FREQ 33%@624 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.85C Tboard@46C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 1381mW/1591mW CPU 2915mW/2367mW SOC 3069mW/3072mW CV 0mW/0mW VDDRQ 613mW/651mW SYS5V 3185mW/3163mW
02-22-2023 20:49:10 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [2%@2265,99%@2266,0%@2265,0%@2265,0%@2266,0%@2266,0%@2264,0%@2265] EMC_FREQ 6%@2133 GR3D_FREQ 29%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@49.75C PMIC@50C GPU 1381mW/1588mW CPU 2456mW/2368mW SOC 3069mW/3072mW CV 0mW/0mW VDDRQ 613mW/651mW SYS5V 3185mW/3163mW
02-22-2023 20:49:11 RAM 11387/14907MB (lfb 101x4MB) SWAP 777/7454MB (cached 2MB) CPU [1%@2265,97%@2265,0%@2261,0%@2260,0%@2263,1%@2265,0%@2263,0%@2266] EMC_FREQ 7%@2133 GR3D_FREQ 35%@675 VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50C Tboard@46C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 1534mW/1588mW CPU 2302mW/2367mW SOC 3069mW/3072mW CV 0mW/0mW VDDRQ 767mW/652mW SYS5V 3185mW/3163mW
